locus_key	window	outcome	author_cs	mdd_cs	retained_alpha_mass	n_shared	jaccard	top_r2	clpp
Monounsaturated_fatty_acids__locus275	chr11_60000001_63000001	noUKBB	MUFA_chr11:60820861-62820799_L2	L2	0.856275336861133	0	0	5.97635796638664e-05	0
Monounsaturated_fatty_acids__locus275	chr11_60000001_63000001	noUKBB	MUFA_chr11:60820861-62820799_L2	L1	0.856275336861133	0	0	0.000206351156649909	0
Monounsaturated_fatty_acids__locus275	chr11_60000001_63000001	noUKBB	MUFA_chr11:60820861-62820799_L3	L2	0.98900738221996	0	0	0.000608657297123616	0
Monounsaturated_fatty_acids__locus275	chr11_60000001_63000001	noUKBB	MUFA_chr11:60820861-62820799_L3	L1	0.98900738221996	0	0	0.243780386674107	0
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus268	chr11_60000001_63000001	noUKBB	XL_VLDL_C_pct_chr11:60824943-62824727_L1	L2	1	0	0	0.000348968660648499	0
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus268	chr11_60000001_63000001	noUKBB	XL_VLDL_C_pct_chr11:60824943-62824727_L1	L1	1	4	0.125	0.971735416716001	0.0177602379043567
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus268	chr11_60000001_63000001	noUKBB	XL_VLDL_C_pct_chr11:60824943-62824727_L2	L2	0.0925711959262843	0	0	3.53248487186908e-05	0
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus268	chr11_60000001_63000001	noUKBB	XL_VLDL_C_pct_chr11:60824943-62824727_L2	L1	0.0925711959262843	0	0	0.000240617573847948	0
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus268	chr11_60000001_63000001	noUKBB	XL_VLDL_C_pct_chr11:60824943-62824727_L3	L2	0.92385739937674	0	0	0.000608657297123616	0
Cholesterol_to_total_lipids_ratio_in_very_large_VLDL__locus268	chr11_60000001_63000001	noUKBB	XL_VLDL_C_pct_chr11:60824943-62824727_L3	L1	0.92385739937674	0	0	0.243780386674107	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L1	L1	0.0609207348986848	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L1	L2	0.0609207348986848	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L1	L3	0.0609207348986848	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L10	L1	1	0	0	0.0279993577581514	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L10	L2	1	0	0	9.31629838633549e-06	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L10	L3	1	0	0	0.0139068792323229	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L2	L1	1	0	0	0.0245559127981929	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L2	L2	1	0	0	4.65530943298577e-05	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L2	L3	1	0	0	2.10556624916786e-05	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L3	L1	0	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L3	L2	0	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L3	L3	0	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L8	L1	0.895345173342137	0	0	0.00972746169517169	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L8	L2	0.895345173342137	0	0	4.42181384224813e-05	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	main	XL_HDL_FC_chr20:44932273-46932122_L8	L3	0.895345173342137	0	0	0.0022097006090195	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L1	L1	0.0609207348986848	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L1	L2	0.0609207348986848	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L1	L3	0.0609207348986848	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L10	L1	1	0	0	0.0279993577581514	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L10	L2	1	0	0	8.9158993526063e-06	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L10	L3	1	0	0	0.00642184793303025	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L2	L1	1	0	0	0.0245559127981929	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L2	L2	1	0	0	4.66530390502741e-05	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L2	L3	1	0	0	0.000713979027908165	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L3	L1	0	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L3	L2	0	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L3	L3	0	0	0		0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L8	L1	0.895345173342137	0	0	0.00972746169517169	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L8	L2	0.895345173342137	0	0	4.57196852267294e-05	0
Free_cholesterol_in_very_large_HDL__locus289	chr20_44000001_47000001	noUKBB	XL_HDL_FC_chr20:44932273-46932122_L8	L3	0.895345173342137	0	0	0.0035192631663295	0
